2025-10-14 16:39:36,956 [INFO] django.utils.autoreload autoreload:667: Watching for file changes with StatReloader
2025-10-14 16:53:28,974 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 16:53:28,975 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 16:54:08,214 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 16:54:08,215 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 17:50:15,653 [WARNING] django.request log:253: Unauthorized: /api/results/
2025-10-14 17:50:15,655 [WARNING] django.server basehttp:213: "GET /api/results/ HTTP/1.1" 401 58
2025-10-14 17:50:15,658 [WARNING] django.request log:253: Unauthorized: /api/results/
2025-10-14 17:50:15,660 [WARNING] django.server basehttp:213: "GET /api/results/ HTTP/1.1" 401 58
2025-10-14 17:50:31,543 [WARNING] django.request log:253: Unauthorized: /api/results/
2025-10-14 17:50:31,545 [WARNING] django.server basehttp:213: "GET /api/results/ HTTP/1.1" 401 58
2025-10-14 17:50:36,048 [WARNING] django.request log:253: Unauthorized: /api/results/
2025-10-14 17:50:36,049 [WARNING] django.server basehttp:213: "GET /api/results/ HTTP/1.1" 401 58
2025-10-14 17:50:36,053 [WARNING] django.request log:253: Unauthorized: /api/results/
2025-10-14 17:50:36,053 [WARNING] django.server basehttp:213: "GET /api/results/ HTTP/1.1" 401 58
2025-10-14 17:50:43,600 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 17:50:43,601 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 17:55:38,947 [INFO] django.utils.autoreload autoreload:265: C:\Users\Mr\Documents\SIH-Prototype-CIRCAD\circad\backend\api\urls.py changed, reloading.
2025-10-14 17:55:40,600 [INFO] django.utils.autoreload autoreload:667: Watching for file changes with StatReloader
2025-10-14 17:55:46,857 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 17:55:46,858 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 17:56:43,784 [INFO] django.utils.autoreload autoreload:667: Watching for file changes with StatReloader
2025-10-14 17:57:04,725 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 17:57:04,726 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 17:57:22,483 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 17:57:22,484 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 18:11:19,490 [INFO] django.utils.autoreload autoreload:667: Watching for file changes with StatReloader
2025-10-14 18:11:45,700 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 18:11:45,701 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 18:11:53,941 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 18:11:53,942 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 18:23:45,662 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 18:23:45,663 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 18:23:51,201 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 18:23:51,202 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 18:24:18,304 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 18:24:18,305 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 18:32:12,904 [INFO] django.utils.autoreload autoreload:265: C:\Users\Mr\Documents\SIH-Prototype-CIRCAD\circad\backend\circad_backend\settings.py changed, reloading.
2025-10-14 18:46:00,841 [INFO] django.utils.autoreload autoreload:667: Watching for file changes with StatReloader
2025-10-14 18:46:14,209 [WARNING] django.request log:253: Not Found: /
2025-10-14 18:46:14,210 [WARNING] django.server basehttp:213: "GET / HTTP/1.1" 404 2662
2025-10-14 18:46:14,517 [WARNING] django.request log:253: Not Found: /favicon.ico
2025-10-14 18:46:14,518 [WARNING] django.server basehttp:213: "GET /favicon.ico HTTP/1.1" 404 2713
2025-10-14 18:46:19,810 [WARNING] django.request log:253: Not Found: /api/
2025-10-14 18:46:19,811 [WARNING] django.server basehttp:213: "GET /api/ HTTP/1.1" 404 7666
2025-10-14 18:46:31,407 [INFO] django.server basehttp:213: "GET /admin/ HTTP/1.1" 302 0
2025-10-14 18:46:31,550 [INFO] django.server basehttp:213: "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4173
2025-10-14 18:46:31,795 [INFO] django.server basehttp:213: "GET /static/admin/css/base.css HTTP/1.1" 200 22120
2025-10-14 18:46:31,806 [INFO] django.server basehttp:213: "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2808
2025-10-14 18:46:31,816 [INFO] django.server basehttp:213: "GET /static/admin/css/responsive.css HTTP/1.1" 200 16565
2025-10-14 18:46:31,817 [INFO] django.server basehttp:213: "GET /static/admin/css/login.css HTTP/1.1" 200 951
2025-10-14 18:46:31,819 [INFO] django.server basehttp:213: "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
2025-10-14 18:46:31,823 [INFO] django.server basehttp:213: "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
2025-10-14 18:46:31,844 [INFO] django.server basehttp:213: "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
2025-10-14 18:46:49,375 [INFO] django.server basehttp:213: "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
2025-10-14 18:46:49,413 [INFO] django.server basehttp:213: "GET /admin/ HTTP/1.1" 200 7914
2025-10-14 18:46:49,475 [INFO] django.server basehttp:213: "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
2025-10-14 18:46:49,505 [INFO] django.server basehttp:213: "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
2025-10-14 18:46:49,505 [INFO] django.server basehttp:213: "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
2025-10-14 18:47:29,301 [INFO] django.utils.autoreload autoreload:265: C:\Users\Mr\Documents\SIH-Prototype-CIRCAD\circad\backend\circad_backend\settings.py changed, reloading.
2025-10-14 18:47:30,464 [INFO] django.utils.autoreload autoreload:667: Watching for file changes with StatReloader
2025-10-14 18:53:10,635 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 18:53:10,636 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 18:53:34,872 [WARNING] django.request log:253: Unauthorized: /api/upload/
2025-10-14 18:53:34,873 [WARNING] django.server basehttp:213: "POST /api/upload/ HTTP/1.1" 401 58
2025-10-14 19:13:18,884 [INFO] django.utils.autoreload autoreload:265: C:\Users\Mr\Documents\SIH-Prototype-CIRCAD\circad\backend\circad_backend\settings.py changed, reloading.
2025-10-14 19:13:20,079 [INFO] django.utils.autoreload autoreload:667: Watching for file changes with StatReloader
2025-10-14 19:38:15,253 [INFO] django.utils.autoreload autoreload:667: Watching for file changes with StatReloader
2025-10-14 19:40:52,870 [INFO] django.server basehttp:213: "OPTIONS /api/login/ HTTP/1.1" 200 0
